user_id,course_id,rating
399,188,4.0
52,140,3.0
587,230,4.0
55,271,4.0
69,399,3.0
529,354,4.0
330,116,2.0
563,60,5.0
360,5,4.0
364,231,2.0
869,200,3.0
851,304,3.0
28,7,4.0
606,82,4.0
698,243,3.0
451,374,5.0
751,390,4.0
819,38,1.0
349,276,4.0
48,347,5.0
612,187,5.0
891,279,1.0
679,122,4.0
607,25,2.0
29,323,4.0
584,270,4.0
656,274,4.0
102,20,4.0
885,173,5.0
479,148,5.0
833,167,4.0
118,100,4.0
159,384,5.0
38,198,5.0
982,193,2.0
567,344,5.0
555,388,4.0
780,59,4.0
44,272,4.0
371,112,5.0
415,228,4.0
888,291,3.0
849,243,4.0
300,327,4.0
847,231,4.0
765,167,3.0
760,380,4.0
894,352,5.0
345,87,4.0
809,350,3.0
313,219,3.0
933,391,5.0
51,106,4.0
713,11,5.0
662,354,1.0
395,96,1.0
655,166,3.0
242,344,5.0
790,3,4.0
61,294,5.0
170,134,3.0
409,226,3.0
997,297,3.0
942,123,3.0
176,63,1.0
981,241,4.0
443,206,3.0
457,183,1.0
849,107,5.0
36,85,4.0
796,272,4.0
184,99,5.0
509,122,2.0
375,63,3.0
150,195,4.0
490,315,4.0
551,333,3.0
202,280,3.0
993,300,1.0
582,378,3.0
557,233,4.0
907,180,3.0
597,45,3.0
323,332,3.0
430,182,2.0
376,81,5.0
420,57,3.0
542,266,2.0
959,292,5.0
961,4,3.0
879,91,4.0
375,92,5.0
234,337,4.0
438,44,3.0
656,101,3.0
977,55,5.0
847,77,4.0
277,66,4.0
711,266,4.0
43,361,4.0
63,171,5.0
850,250,4.0
568,171,4.0
34,315,4.0
394,151,4.0
716,384,4.0
594,14,5.0
204,379,5.0
23,102,5.0
144,104,4.0
417,324,4.0
756,71,5.0
881,125,3.0
843,107,4.0
463,192,4.0
754,362,3.0
675,8,3.0
377,152,4.0
214,64,2.0
270,25,2.0
105,131,4.0
438,19,2.0
566,394,4.0
360,15,3.0
546,355,5.0
531,196,3.0
417,352,4.0
662,36,4.0
63,154,5.0
735,93,5.0
166,25,5.0
268,150,4.0
596,285,5.0
109,27,4.0
977,133,3.0
765,269,3.0
591,18,4.0
855,107,3.0
964,47,2.0
89,203,4.0
490,268,5.0
315,173,5.0
243,43,4.0
591,279,3.0
162,144,3.0
435,233,4.0
934,232,4.0
709,273,4.0
41,48,3.0
77,178,4.0
117,19,5.0
196,107,4.0
394,284,4.0
251,126,2.0
440,180,5.0
633,107,4.0
657,327,3.0
146,252,3.0
70,31,3.0
886,163,5.0
588,63,4.0
48,74,2.0
542,157,3.0
256,39,2.0
914,118,4.0
587,65,5.0
612,46,5.0
941,156,3.0
259,136,2.0
699,116,4.0
582,93,4.0
649,105,1.0
529,54,2.0
928,305,3.0
85,12,3.0
126,98,4.0
405,304,4.0
848,266,2.0
644,346,4.0
996,62,5.0
998,132,3.0
611,311,2.0
47,137,5.0
629,364,5.0
458,28,4.0
558,397,5.0
936,209,4.0
739,241,4.0
816,305,5.0
729,14,5.0
243,145,5.0
394,326,4.0
358,64,5.0
18,216,5.0
568,347,5.0
567,341,4.0
151,359,5.0
47,207,5.0
483,340,5.0
697,58,4.0
97,47,5.0
615,231,5.0
925,49,4.0
453,316,5.0
894,282,5.0
74,47,4.0
938,31,5.0
212,148,4.0
354,305,4.0
565,28,3.0
509,200,4.0
685,274,5.0
177,301,4.0
127,349,5.0
711,189,5.0
152,160,5.0
443,96,1.0
75,366,4.0
359,133,5.0
246,291,4.0
170,87,5.0
240,337,4.0
236,136,3.0
3,59,2.0
131,386,3.0
201,292,5.0
610,216,4.0
366,378,3.0
469,27,2.0
918,68,4.0
279,371,4.0
207,352,4.0
573,85,4.0
250,71,5.0
306,396,5.0
913,290,3.0
39,206,2.0
645,30,4.0
143,103,4.0
74,55,3.0
572,24,3.0
428,32,4.0
947,3,5.0
672,386,5.0
571,252,4.0
589,255,5.0
819,139,4.0
10,336,3.0
546,121,4.0
565,156,3.0
358,135,3.0
241,45,2.0
803,114,1.0
241,156,5.0
592,312,5.0
944,242,2.0
823,299,4.0
512,161,4.0
423,396,5.0
31,330,4.0
169,266,5.0
185,334,5.0
673,391,2.0
560,254,5.0
400,166,2.0
888,119,5.0
470,273,5.0
864,70,5.0
776,370,5.0
996,5,4.0
970,40,4.0
140,350,3.0
427,77,4.0
854,310,2.0
840,390,5.0
634,361,4.0
583,150,3.0
885,246,2.0
979,109,4.0
182,174,4.0
620,370,4.0
928,30,3.0
873,352,4.0
317,225,1.0
234,168,4.0
573,120,4.0
190,121,1.0
202,59,1.0
492,11,5.0
512,302,3.0
749,34,2.0
647,62,3.0
93,116,4.0
844,293,5.0
912,30,4.0
61,304,4.0
861,324,3.0
540,77,1.0
549,147,5.0
785,377,5.0
690,329,3.0
554,285,1.0
657,120,2.0
92,368,2.0
572,350,5.0
435,212,5.0
526,218,5.0
819,280,4.0
256,171,4.0
340,317,2.0
575,154,4.0
547,323,3.0
765,157,3.0
129,280,5.0
883,252,3.0
523,292,4.0
80,191,4.0
30,359,3.0
741,84,4.0
873,189,2.0
246,283,5.0
806,232,4.0
800,336,2.0
411,245,3.0
725,358,1.0
798,22,4.0
276,147,4.0
679,91,3.0
950,283,4.0
751,78,3.0
218,229,4.0
147,210,5.0
665,344,5.0
962,358,5.0
819,101,3.0
155,10,3.0
183,134,4.0
944,333,5.0
51,147,5.0
640,258,3.0
582,276,3.0
399,134,5.0
971,136,3.0
946,177,3.0
472,149,2.0
804,327,3.0
63,221,4.0
590,122,1.0
217,114,4.0
380,146,4.0
476,86,4.0
510,165,4.0
132,58,2.0
686,175,2.0
519,51,3.0
178,31,5.0
666,364,3.0
44,81,3.0
542,322,3.0
357,106,4.0
75,79,5.0
363,96,5.0
397,107,5.0
929,272,4.0
759,214,4.0
43,114,4.0
350,141,3.0
542,266,5.0
94,211,4.0
899,89,5.0
767,214,2.0
192,295,4.0
224,43,3.0
681,264,4.0
203,321,5.0
68,92,4.0
178,151,5.0
3,103,4.0
126,393,2.0
334,53,4.0
678,42,3.0
688,67,4.0
595,350,5.0
287,374,5.0
516,138,3.0
18,303,5.0
932,9,4.0
656,348,3.0
879,380,2.0
227,118,5.0
356,254,5.0
727,169,5.0
49,298,2.0
283,88,5.0
316,227,5.0
754,32,1.0
71,384,5.0
424,112,4.0
185,367,2.0
727,331,5.0
213,311,3.0
865,289,3.0
546,318,4.0
787,197,3.0
10,120,3.0
360,397,4.0
506,58,5.0
128,187,3.0
104,143,4.0
758,38,4.0
621,309,3.0
11,314,3.0
936,214,4.0
755,44,4.0
415,8,3.0
694,112,4.0
422,265,3.0
78,270,5.0
369,347,5.0
420,354,5.0
515,215,4.0
954,192,4.0
428,221,5.0
709,216,5.0
380,90,4.0
258,153,1.0
424,258,3.0
190,91,2.0
759,256,5.0
227,69,5.0
401,126,4.0
53,112,3.0
662,139,3.0
143,370,4.0
486,304,5.0
620,284,5.0
14,122,4.0
25,322,5.0
103,354,3.0
235,320,5.0
144,82,5.0
229,91,5.0
513,269,4.0
274,78,1.0
583,50,4.0
881,80,5.0
819,155,5.0
437,127,5.0
417,126,2.0
469,297,4.0
42,120,3.0
33,276,5.0
616,12,4.0
458,196,4.0
774,91,4.0
466,220,5.0
726,146,5.0
922,234,4.0
481,61,1.0
511,95,2.0
216,213,3.0
864,31,5.0
985,135,1.0
47,392,2.0
381,77,2.0
604,399,4.0
383,195,4.0
901,242,4.0
10,264,5.0
630,250,2.0
987,50,4.0
890,97,5.0
758,87,4.0
889,204,5.0
661,111,5.0
765,166,3.0
649,279,5.0
583,159,5.0
798,162,5.0
69,133,4.0
755,166,4.0
573,362,4.0
625,30,2.0
161,234,4.0
889,339,5.0
698,57,4.0
358,201,3.0
827,302,4.0
101,97,1.0
29,153,5.0
73,254,2.0
516,237,2.0
625,23,4.0
879,136,3.0
760,301,4.0
647,255,1.0
750,15,4.0
345,17,2.0
647,118,2.0
60,125,4.0
391,173,5.0
600,203,3.0
832,182,4.0
181,300,5.0
975,149,1.0
721,111,3.0
649,355,4.0
658,84,4.0
577,24,2.0
723,222,5.0
684,230,5.0
580,365,1.0
865,389,5.0
88,50,3.0
936,46,5.0
268,397,5.0
449,265,5.0
590,397,5.0
708,330,5.0
390,343,4.0
387,394,5.0
270,149,5.0
28,149,3.0
182,166,3.0
339,45,4.0
189,139,5.0
834,33,4.0
624,291,4.0
495,100,4.0
424,218,4.0
271,237,3.0
721,278,4.0
590,328,5.0
877,350,4.0
606,80,3.0
920,228,5.0
708,390,4.0
987,75,4.0
720,83,2.0
655,56,3.0
799,211,5.0
920,58,3.0
900,266,5.0
467,271,4.0
234,319,1.0
575,372,2.0
674,243,2.0
81,322,4.0
43,313,5.0
688,376,4.0
631,204,1.0
567,38,5.0
748,15,2.0
985,309,2.0
185,55,2.0
299,40,5.0
286,138,4.0
7,164,4.0
935,365,5.0
608,59,2.0
90,282,4.0
638,299,2.0
289,356,5.0
750,173,4.0
911,351,5.0
766,278,5.0
346,334,4.0
580,366,4.0
397,313,1.0
850,363,1.0
745,147,4.0
875,358,2.0
723,25,5.0
696,61,5.0
497,55,4.0
699,39,4.0
707,34,1.0
425,230,3.0
917,287,3.0
962,182,5.0
339,266,5.0
822,167,5.0
655,204,5.0
764,329,5.0
711,196,1.0
531,62,4.0
281,250,5.0
58,376,5.0
367,332,3.0
252,394,3.0
409,199,2.0
240,139,4.0
561,304,3.0
251,7,2.0
179,145,3.0
121,124,4.0
381,268,4.0
673,244,3.0
251,367,4.0
760,297,3.0
500,115,1.0
553,173,4.0
610,88,4.0
335,141,5.0
959,99,1.0
687,167,4.0
769,398,2.0
880,330,4.0
67,50,5.0
603,115,4.0
342,18,3.0
495,269,4.0
456,299,3.0
202,225,4.0
649,73,4.0
478,267,4.0
531,100,5.0
74,280,4.0
116,174,5.0
669,164,5.0
222,126,2.0
973,152,3.0
991,347,4.0
876,383,3.0
463,6,5.0
550,116,4.0
218,207,3.0
404,55,2.0
467,228,1.0
308,290,4.0
317,144,2.0
71,175,3.0
811,339,2.0
193,325,4.0
204,341,1.0
851,201,5.0
624,128,5.0
822,47,4.0
416,255,5.0
636,160,5.0
96,107,5.0
615,166,5.0
32,66,5.0
443,37,1.0
49,275,4.0
263,133,2.0
344,176,5.0
11,201,4.0
809,3,3.0
307,32,4.0
764,199,5.0
109,291,2.0
552,52,5.0
580,189,1.0
65,62,2.0
646,122,3.0
683,210,2.0
679,28,4.0
63,255,5.0
500,29,3.0
592,51,4.0
301,90,5.0
755,138,4.0
601,15,4.0
174,90,4.0
61,364,5.0
819,166,4.0
589,232,5.0
694,204,3.0
206,286,1.0
747,176,4.0
747,242,4.0
708,269,3.0
384,170,3.0
869,323,5.0
232,184,4.0
942,399,5.0
917,65,4.0
663,303,4.0
597,66,4.0
916,366,1.0
831,328,5.0
327,30,1.0
987,272,3.0
503,157,5.0
875,382,3.0
953,83,5.0
234,60,5.0
570,259,4.0
306,2,5.0
143,188,3.0
960,224,1.0
692,23,2.0
107,297,1.0
97,281,3.0
552,85,5.0
752,358,3.0
19,347,5.0
261,158,4.0
624,144,5.0
18,184,1.0
897,131,3.0
757,8,5.0
391,7,1.0
913,139,3.0
689,11,3.0
446,114,4.0
196,348,4.0
323,261,5.0
981,150,5.0
252,267,4.0
489,181,4.0
628,67,4.0
758,267,4.0
244,341,5.0
304,398,4.0
97,331,3.0
418,137,3.0
549,286,3.0
485,303,4.0
654,254,3.0
646,290,4.0
613,46,5.0
648,280,4.0
736,1,5.0
777,63,5.0
138,44,4.0
944,262,4.0
152,213,5.0
863,111,4.0
320,222,3.0
210,396,4.0
489,360,4.0
961,366,5.0
624,239,3.0
150,127,5.0
480,397,2.0
274,333,3.0
910,139,4.0
117,214,5.0
691,224,4.0
825,349,2.0
441,132,4.0
232,375,4.0
611,207,5.0
882,321,4.0
158,360,3.0
852,208,1.0
401,59,4.0
768,48,3.0
670,311,4.0
368,232,1.0
971,98,5.0
500,308,5.0
411,140,2.0
464,190,3.0
163,60,4.0
333,76,4.0
770,190,5.0
315,296,4.0
800,294,5.0
215,344,4.0
694,332,3.0
551,23,4.0
619,348,4.0
792,245,5.0
290,179,4.0
650,374,3.0
421,7,4.0
592,286,4.0
416,272,4.0
150,296,5.0
334,272,1.0
319,15,5.0
730,137,5.0
44,20,4.0
454,234,4.0
891,336,5.0
83,31,3.0
234,28,3.0
765,239,3.0
464,314,4.0
180,385,5.0
986,203,1.0
769,75,2.0
142,206,3.0
171,316,4.0
952,386,5.0
878,275,4.0
716,367,4.0
590,189,3.0
263,306,5.0
328,250,4.0
511,142,4.0
606,69,4.0
953,62,3.0
715,300,2.0
574,107,2.0
779,202,4.0
302,112,2.0
971,98,5.0
773,191,5.0
250,226,3.0
485,328,5.0
814,153,4.0
930,94,4.0
802,160,5.0
521,185,4.0
622,69,2.0
119,374,5.0
878,338,5.0
749,272,5.0
874,132,2.0
136,367,4.0
439,275,2.0
808,232,3.0
158,56,4.0
428,399,3.0
640,126,5.0
474,377,4.0
333,175,4.0
126,182,4.0
278,83,4.0
141,334,5.0
877,194,2.0
615,101,5.0
970,319,4.0
729,46,5.0
514,383,5.0
436,388,5.0
899,371,4.0
617,24,2.0
514,289,5.0
461,138,4.0
811,197,3.0
265,333,5.0
820,279,3.0
503,21,3.0
135,272,4.0
87,31,5.0
646,371,5.0
496,146,3.0
481,394,4.0
992,86,5.0
628,118,4.0
979,343,3.0
104,141,4.0
28,272,5.0
156,324,3.0
956,140,3.0
950,49,4.0
340,154,4.0
346,150,4.0
581,177,4.0
309,119,3.0
996,75,5.0
195,187,4.0
515,184,4.0
880,52,3.0
133,225,5.0
877,16,5.0
763,303,2.0
121,320,5.0
41,22,4.0
517,145,3.0
231,297,5.0
209,163,4.0
749,176,3.0
10,146,3.0
464,242,5.0
158,19,5.0
727,209,4.0
761,28,5.0
417,296,4.0
532,20,5.0
396,120,4.0
537,153,3.0
516,393,5.0
794,335,2.0
839,160,3.0
692,127,3.0
334,13,2.0
940,352,2.0
400,396,4.0
530,397,1.0
358,396,2.0
477,214,2.0
555,311,5.0
34,34,4.0
708,158,4.0
366,340,5.0
583,327,5.0
919,143,3.0
401,320,3.0
185,205,4.0
246,239,4.0
391,8,3.0
836,277,1.0
202,214,3.0
508,75,2.0
665,142,4.0
694,195,5.0
54,356,5.0
595,400,5.0
499,311,3.0
449,112,3.0
374,20,5.0
593,197,4.0
698,167,3.0
164,94,2.0
855,21,3.0
597,390,5.0
949,351,5.0
460,78,3.0
652,376,5.0
988,169,3.0
262,215,5.0
161,122,4.0
705,231,4.0
221,392,3.0
730,284,4.0
909,236,3.0
934,153,5.0
663,86,3.0
319,158,4.0
481,367,4.0
416,203,5.0
775,72,5.0
897,131,4.0
811,97,4.0
678,245,4.0
291,204,5.0
482,280,3.0
278,16,4.0
356,318,3.0
78,67,3.0
214,185,5.0
433,33,4.0
420,198,4.0
740,120,5.0
539,75,4.0
673,41,4.0
568,98,5.0
774,40,3.0
42,222,4.0
10,235,5.0
581,139,1.0
196,74,4.0
635,102,4.0
920,161,5.0
787,258,3.0
227,273,1.0
899,86,4.0
729,359,4.0
647,375,4.0
868,243,4.0
307,163,4.0
68,107,4.0
199,192,3.0
442,1,2.0
903,88,4.0
604,274,5.0
160,173,4.0
585,196,4.0
309,224,4.0
494,138,4.0
36,34,3.0
16,233,4.0
767,281,4.0
472,368,5.0
510,324,5.0
966,323,4.0
488,18,3.0
35,390,4.0
766,213,4.0
783,347,3.0
133,64,5.0
342,155,5.0
301,35,4.0
653,387,4.0
320,156,4.0
113,390,4.0
886,209,5.0
942,86,5.0
54,93,5.0
458,373,3.0
213,333,4.0
203,196,4.0
510,256,3.0
692,362,4.0
103,161,3.0
695,353,5.0
398,226,1.0
106,71,2.0
277,111,3.0
506,14,5.0
482,189,5.0
401,334,4.0
91,392,5.0
965,12,5.0
146,282,2.0
582,169,5.0
765,346,5.0
297,142,3.0
737,183,3.0
118,365,4.0
136,77,3.0
557,18,4.0
403,205,4.0
595,50,4.0
243,377,5.0
324,56,5.0
640,391,5.0
698,208,3.0
901,239,4.0
224,88,3.0
220,275,4.0
954,233,3.0
592,255,4.0
615,385,4.0
383,277,2.0
926,267,3.0
381,313,4.0
158,216,5.0
548,87,4.0
960,182,4.0
359,159,3.0
164,361,5.0
853,195,4.0
588,221,5.0
884,395,5.0
666,53,5.0
976,394,2.0
804,266,4.0
381,44,5.0
847,9,5.0
536,140,1.0
888,78,3.0
541,375,3.0
864,375,5.0
883,232,2.0
634,42,5.0
70,367,5.0
53,173,4.0
774,379,5.0
527,270,4.0
261,121,3.0
465,107,3.0
16,355,4.0
727,77,5.0
181,174,5.0
219,143,3.0
905,282,4.0
559,5,5.0
596,133,4.0
63,281,3.0
926,270,4.0
156,275,4.0
532,214,4.0
950,98,4.0
198,273,4.0
479,228,4.0
522,149,5.0
863,107,4.0
801,186,2.0
446,129,4.0
448,87,5.0
440,257,4.0
438,4,5.0
202,63,3.0
804,285,2.0
325,111,4.0
665,400,4.0
809,240,5.0
48,386,3.0
225,144,3.0
830,363,3.0
132,113,5.0
601,161,4.0
75,281,4.0
625,36,4.0
804,223,5.0
241,134,1.0
102,140,5.0
511,191,2.0
977,33,5.0
6,194,5.0
835,400,3.0
349,364,3.0
794,38,1.0
452,142,5.0
943,103,3.0
42,147,4.0
193,298,4.0
653,106,5.0
352,326,4.0
108,119,4.0
57,366,4.0
919,292,2.0
254,385,5.0
782,34,5.0
837,238,5.0
616,29,4.0
744,304,3.0
117,207,4.0
481,138,4.0
835,164,3.0
233,284,5.0
767,9,5.0
379,305,3.0
844,150,4.0
485,33,4.0
157,53,2.0
786,175,3.0
923,74,5.0
173,387,4.0
183,323,3.0
587,174,3.0
759,161,4.0
143,282,3.0
678,27,4.0
647,385,1.0
591,158,1.0
472,339,3.0
911,36,4.0
554,50,3.0
230,211,4.0
542,295,5.0
226,59,4.0
728,132,5.0
816,398,4.0
67,230,4.0
905,277,4.0
721,272,5.0
796,179,5.0
57,366,5.0
462,238,4.0
596,48,1.0
866,374,5.0
67,330,1.0
155,160,5.0
168,145,4.0
865,262,5.0
786,328,1.0
554,4,5.0
936,193,4.0
812,23,5.0
525,144,5.0
863,242,4.0
784,375,5.0
629,266,2.0
556,351,4.0
881,226,5.0
966,348,4.0
525,12,4.0
825,249,2.0
182,264,5.0
137,188,2.0
831,72,4.0
457,269,3.0
985,52,4.0
119,365,5.0
351,381,1.0
309,237,5.0
849,57,2.0
67,46,5.0
369,93,4.0
908,49,4.0
267,329,5.0
600,89,4.0
239,265,1.0
113,166,4.0
714,217,5.0
893,50,5.0
745,188,5.0
309,338,5.0
145,228,3.0
114,63,3.0
124,86,5.0
711,364,5.0
276,37,3.0
448,292,4.0
263,120,4.0
46,168,3.0
46,212,5.0
803,385,4.0
777,22,3.0
450,232,3.0
183,397,5.0
463,202,3.0
908,43,5.0
836,285,5.0
44,389,3.0
482,263,3.0
566,220,3.0
772,195,3.0
347,61,5.0
151,111,5.0
3,13,3.0
449,332,4.0
777,334,4.0
658,298,5.0
673,229,4.0
333,310,5.0
609,213,4.0
100,145,1.0
44,251,2.0
910,249,1.0
169,130,4.0
747,345,5.0
539,2,4.0
947,138,2.0
464,141,1.0
882,312,5.0
434,95,4.0
955,57,3.0
169,70,5.0
428,347,5.0
714,202,4.0
698,92,5.0
946,227,4.0
148,269,4.0
877,348,4.0
813,316,5.0
54,37,4.0
270,351,1.0
228,358,3.0
1,23,5.0
796,388,5.0
18,49,5.0
39,217,5.0
211,53,2.0
867,321,3.0
264,295,3.0
850,238,3.0
901,247,5.0
861,385,4.0
173,193,2.0
968,56,4.0
688,116,5.0
798,80,1.0
522,199,2.0
819,244,4.0
566,337,4.0
613,295,3.0
153,110,5.0
373,152,5.0
595,395,5.0
672,39,5.0
315,67,2.0
553,184,5.0
505,337,4.0
76,70,3.0
880,283,4.0
274,27,4.0
888,233,4.0
883,120,4.0
255,176,3.0
771,152,4.0
531,342,4.0
891,392,2.0
585,303,2.0
302,132,1.0
136,116,1.0
34,20,4.0
674,299,4.0
414,371,5.0
441,366,5.0
617,71,4.0
209,259,4.0
232,282,3.0
206,264,4.0
906,185,4.0
869,342,1.0
832,95,5.0
351,62,3.0
734,356,5.0
527,270,4.0
539,85,5.0
227,186,3.0
433,57,4.0
843,392,4.0
494,105,5.0
985,188,3.0
563,126,1.0
310,17,3.0
280,304,4.0
710,7,4.0
524,110,5.0
640,148,2.0
954,79,1.0
249,127,5.0
471,201,2.0
356,327,1.0
304,29,2.0
240,394,5.0
283,335,5.0
649,327,5.0
336,154,3.0
87,264,4.0
185,180,5.0
889,96,3.0
904,2,5.0
371,305,2.0
285,145,3.0
918,262,4.0
738,31,2.0
268,12,5.0
537,91,4.0
501,274,3.0
80,324,5.0
417,214,5.0
54,368,5.0
746,240,2.0
418,344,5.0
566,87,2.0
123,54,4.0
709,39,3.0
228,237,5.0
833,168,4.0
579,111,4.0
721,381,4.0
815,179,4.0
525,300,4.0
375,233,4.0
638,235,5.0
49,380,4.0
78,386,4.0
617,376,4.0
482,211,2.0
201,24,5.0
478,83,5.0
691,298,4.0
40,304,2.0
516,108,5.0
167,261,5.0
262,251,3.0
126,206,4.0
283,54,4.0
136,330,3.0
282,136,2.0
733,340,1.0
401,359,3.0
635,116,5.0
17,269,4.0
219,319,4.0
285,37,1.0
430,280,5.0
741,133,3.0
600,98,4.0
926,188,1.0
585,362,3.0
676,392,3.0
826,253,2.0
561,176,2.0
577,289,5.0
631,340,1.0
676,223,5.0
899,262,3.0
903,376,5.0
833,134,5.0
557,179,3.0
870,63,3.0
365,96,5.0
291,55,5.0
173,96,3.0
516,362,2.0
657,65,5.0
693,340,4.0
226,371,5.0
995,16,3.0
483,298,3.0
114,38,2.0
742,166,5.0
205,366,2.0
333,396,3.0
929,121,5.0
410,310,3.0
68,114,5.0
473,218,5.0
386,298,3.0
253,357,5.0
993,380,3.0
752,315,3.0
528,154,5.0
620,23,5.0
328,390,3.0
150,6,4.0
657,294,4.0
919,177,5.0
61,77,4.0
598,191,3.0
85,262,4.0
912,259,2.0
341,94,4.0
426,224,4.0
129,323,5.0
839,131,5.0
323,311,3.0
66,206,4.0
31,373,3.0
415,303,5.0
714,350,1.0
46,89,4.0
701,246,3.0
352,61,5.0
526,301,1.0
230,167,2.0
608,58,4.0
646,217,4.0
690,374,4.0
235,131,3.0
408,54,5.0
752,295,4.0
740,304,4.0
208,356,5.0
582,370,4.0
802,307,5.0
255,142,5.0
871,136,3.0
851,187,3.0
951,292,5.0
442,38,3.0
210,1,2.0
1,243,1.0
828,25,5.0
50,396,5.0
32,33,5.0
26,42,4.0
553,130,2.0
198,287,2.0
694,371,3.0
147,204,5.0
770,139,5.0
699,384,3.0
806,363,5.0
420,393,2.0
187,133,5.0
592,191,5.0
285,221,5.0
978,160,5.0
47,159,5.0
758,11,3.0
155,339,4.0
795,187,3.0
899,144,4.0
93,286,4.0
961,29,4.0
30,360,5.0
138,51,3.0
804,234,3.0
292,240,5.0
89,212,5.0
877,245,3.0
409,240,5.0
57,113,1.0
739,256,3.0
703,232,5.0
54,257,5.0
738,247,5.0
435,113,5.0
669,366,2.0
299,394,3.0
842,225,2.0
621,96,4.0
975,392,2.0
666,64,5.0
633,288,4.0
162,105,3.0
182,338,5.0
524,4,3.0
923,51,2.0
973,87,5.0
217,366,4.0
864,44,4.0
554,139,5.0
194,155,4.0
730,384,2.0
277,72,5.0
698,13,5.0
6,239,4.0
228,17,3.0
598,180,1.0
502,70,5.0
52,37,3.0
482,264,4.0
937,64,3.0
125,393,3.0
859,233,4.0
2,115,5.0
1,331,4.0
955,125,5.0
834,143,2.0
628,377,3.0
808,42,3.0
494,41,5.0
57,294,4.0
608,392,3.0
831,343,2.0
52,38,5.0
855,5,5.0
838,369,3.0
536,342,3.0
462,226,3.0
26,252,5.0
604,2,5.0
4,38,3.0
70,201,4.0
287,292,4.0
133,371,4.0
783,185,3.0
5,293,4.0
214,15,4.0
765,45,1.0
412,187,4.0
170,209,3.0
401,196,5.0
857,357,2.0
43,329,5.0
457,23,5.0
244,17,4.0
826,86,4.0
192,179,4.0
474,122,4.0
116,347,4.0
464,104,5.0
367,298,4.0
302,48,4.0
527,263,2.0
298,265,4.0
504,76,3.0
340,126,4.0
366,283,4.0
263,360,4.0
2,398,5.0
146,18,5.0
965,159,3.0
919,352,5.0
958,205,4.0
973,209,4.0
858,298,3.0
107,278,5.0
459,38,3.0
704,357,4.0
556,332,4.0
316,1,5.0
601,18,4.0
371,310,4.0
650,189,1.0
235,69,1.0
8,311,4.0
56,360,4.0
88,138,3.0
535,144,5.0
56,108,3.0
542,385,3.0
857,127,5.0
405,99,4.0
831,241,4.0
837,73,4.0
265,227,4.0
751,10,5.0
740,293,4.0
99,81,4.0
390,357,3.0
928,11,4.0
6,373,4.0
917,298,2.0
515,60,1.0
349,49,1.0
293,298,3.0
474,257,5.0
388,103,5.0
658,290,3.0
278,189,5.0
528,375,5.0
454,217,4.0
327,373,5.0
276,364,4.0
480,177,3.0
265,27,5.0
85,196,5.0
469,368,5.0
130,145,4.0
88,20,5.0
985,126,5.0
507,354,5.0
600,170,4.0
701,190,4.0
348,332,4.0
364,264,3.0
554,119,2.0
998,147,4.0
439,376,4.0
814,348,5.0
586,352,3.0
115,328,4.0
439,38,2.0
521,253,5.0
98,275,5.0
810,90,1.0
107,392,5.0
544,126,5.0
24,209,4.0
786,140,2.0
944,82,5.0
720,33,2.0
823,189,4.0
991,168,5.0
72,74,5.0
153,96,5.0
686,110,4.0
51,377,4.0
73,212,2.0
763,168,4.0
981,230,3.0
494,143,3.0
824,394,3.0
848,109,4.0
803,328,3.0
834,206,4.0
693,303,4.0
399,84,4.0
562,289,5.0
258,388,4.0
545,265,2.0
998,308,2.0
136,87,1.0
676,3,4.0
255,225,4.0
235,131,5.0
17,370,5.0
992,366,3.0
423,334,4.0
655,44,4.0
80,297,2.0
216,248,4.0
133,5,3.0
629,178,4.0
747,141,2.0
345,50,4.0
558,82,4.0
290,71,3.0
842,337,5.0
91,351,4.0
644,169,4.0
881,337,5.0
496,340,5.0
471,289,5.0
15,41,3.0
60,365,2.0
790,160,4.0
794,209,2.0
433,97,3.0
997,71,4.0
351,134,4.0
205,298,1.0
267,282,1.0
680,312,4.0
148,57,5.0
526,280,4.0
436,304,5.0
828,3,5.0
978,100,5.0
132,393,4.0
628,202,5.0
462,266,2.0
152,385,5.0
200,250,4.0
912,213,5.0
389,301,5.0
967,112,5.0
985,112,3.0
745,44,3.0
585,261,5.0
388,68,2.0
662,292,5.0
951,25,5.0
573,18,5.0
332,377,2.0
727,319,4.0
909,163,1.0
872,323,5.0
45,81,4.0
918,102,4.0
42,276,2.0
384,77,4.0
714,221,3.0
11,112,5.0
94,311,4.0
293,16,5.0
838,93,4.0
165,215,2.0
403,386,3.0
716,302,5.0
806,293,4.0
880,301,4.0
642,44,1.0
892,124,1.0
862,7,5.0
711,112,5.0
230,18,3.0
864,378,5.0
422,166,4.0
702,338,3.0
355,360,2.0
217,321,3.0
665,181,4.0
953,203,4.0
916,384,1.0
429,241,5.0
321,80,4.0
149,30,5.0
482,326,4.0
259,186,4.0
557,69,4.0
879,210,5.0
308,192,4.0
241,253,3.0
397,336,3.0
29,212,4.0
992,231,5.0
177,181,4.0
232,12,4.0
932,266,4.0
757,31,3.0
259,104,4.0
469,1,3.0
946,207,5.0
783,89,5.0
122,116,4.0
67,133,3.0
11,218,2.0
240,60,3.0
679,165,5.0
487,92,5.0
289,75,4.0
385,53,4.0
579,399,4.0
407,124,4.0
392,182,3.0
896,134,5.0
690,166,3.0
491,337,5.0
438,327,5.0
401,236,5.0
517,391,2.0
145,315,5.0
